pcn,scrap_key,scrap_date,part_key,part_operation_key,part_no,operation_no,quantity,unit_cost,material_cost,scrap_cost,cost_model
295932,27403224,2021-02-25 20:03:00,2475663,6804625,5242,65,1,23.3034,15.721925,7.581475,Standard cost 01-2021
295932,27403185,2021-02-25 19:43:00,2501194,7355049,5245,90,4,8.33955,5.8802875,9.83705,Standard cost 01-2021
295932,27403157,2021-02-25 19:32:00,2475663,6804630,5242,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27403158,2021-02-25 19:32:00,2475663,6804630,5242,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27403155,2021-02-25 19:31:00,2475663,6804630,5242,120,2,31.6004,15.721925,31.75695,Standard cost 01-2021
295932,27403149,2021-02-25 19:31:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27403150,2021-02-25 19:31:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27403153,2021-02-25 19:31:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27403144,2021-02-25 19:30:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27403138,2021-02-25 19:29:00,2475649,6804557,5241,120,2,31.6004,15.721925,31.75695,Standard cost 01-2021
295932,27403140,2021-02-25 19:29:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27403136,2021-02-25 19:29:00,2475649,6804557,5241,120,3,31.6004,15.721925,47.635425,Standard cost 01-2021
295932,27403139,2021-02-25 19:29:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27403135,2021-02-25 19:29:00,2585262,7131833,5259,150,1,14.95098,11.4847775,3.466203,Standard cost 01-2021
295932,27403133,2021-02-25 19:28:00,2475649,6804557,5241,120,2,31.6004,15.721925,31.75695,Standard cost 01-2021
295932,27403132,2021-02-25 19:28:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27406265,2021-02-25 19:12:00,2476335,6805353,5238,160,1,13.70658,9.4929418565255,4.213638,Standard cost 01-2021
295932,27403086,2021-02-25 19:08:00,2475663,6804630,5242,120,2,31.6004,15.721925,31.75695,Standard cost 01-2021
295932,27403085,2021-02-25 19:08:00,2475663,6804630,5242,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27403082,2021-02-25 19:07:00,2475663,6804630,5242,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27403079,2021-02-25 19:07:00,2475663,6804630,5242,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27403081,2021-02-25 19:07:00,2475663,6804630,5242,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27403083,2021-02-25 19:07:00,2475663,6804630,5242,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27403134,2021-02-25 19:06:00,2475379,6802803,5240,150,1,6.2486,2.73136,3.51724,Standard cost 01-2021
295932,27403073,2021-02-25 19:04:00,2475663,6804625,5242,65,2,23.3034,15.721925,15.16295,Standard cost 01-2021
295932,27403069,2021-02-25 19:01:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27403070,2021-02-25 19:01:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27403068,2021-02-25 19:01:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27403064,2021-02-25 19:00:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27403067,2021-02-25 19:00:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27403066,2021-02-25 19:00:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27403062,2021-02-25 18:59:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27403059,2021-02-25 18:59:00,2475649,6804557,5241,120,8,31.6004,15.721925,127.0278,Standard cost 01-2021
295932,27403057,2021-02-25 18:58:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27403050,2021-02-25 18:57:00,2475364,6802699,5206,105,1,11.94179,9.2272842740997,2.714506,Standard cost 01-2021
295932,27403049,2021-02-25 18:57:00,2475295,6802218,5205,105,1,10.8972,8.1826860740997,2.714514,Standard cost 01-2021
295932,27403028,2021-02-25 18:53:00,2501194,7355049,5245,90,4,8.33955,5.8802875,9.83705,Standard cost 01-2021
295932,27403022,2021-02-25 18:51:00,2585240,7131683,5258,160,3,14.95098,11.4847775,10.398608,Standard cost 01-2021
295932,27403020,2021-02-25 18:51:00,2585240,7131683,5258,160,8,14.95098,11.4847775,27.72962,Standard cost 01-2021
295932,27403399,2021-02-25 18:36:00,2475663,6804636,5242,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27403342,2021-02-25 18:36:00,2475663,6804636,5242,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27405629,2021-02-25 18:36:00,2475663,6804636,5242,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27403340,2021-02-25 18:36:00,2475663,6804636,5242,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27403352,2021-02-25 18:36:00,2475663,6804636,5242,160,3,31.9298,15.721925,48.623625,Standard cost 01-2021
295932,27403320,2021-02-25 18:36:00,2475663,6804636,5242,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27405909,2021-02-25 18:36:00,2475663,6804636,5242,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27403321,2021-02-25 18:36:00,2475663,6804636,5242,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27403389,2021-02-25 18:35:00,2475649,6804563,5241,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27403354,2021-02-25 18:35:00,2475649,6804563,5241,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27403348,2021-02-25 18:35:00,2475649,6804563,5241,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27402927,2021-02-25 18:15:00,2475382,6802815,5239,120,64,6.20468,2.73136,222.29248,Standard cost 01-2021
295932,27402910,2021-02-25 18:09:00,2475663,6804625,5242,65,1,23.3034,15.721925,7.581475,Standard cost 01-2021
295932,27402888,2021-02-25 18:02:00,2475364,6802699,5206,105,2,11.94179,9.2272842740997,5.429011,Standard cost 01-2021
295932,27402871,2021-02-25 17:58:00,2667051,7398492,5266,120,4,19.25451,10.387485,35.4681,Standard cost 01-2021
295932,27402870,2021-02-25 17:58:00,2666995,7398103,5265,120,4,19.25451,10.387485,35.4681,Standard cost 01-2021
295932,27402838,2021-02-25 17:44:00,2475295,6802218,5205,105,2,10.8972,8.1826860740997,5.429028,Standard cost 01-2021
295932,27402817,2021-02-25 17:39:00,2667051,7398492,5266,120,6,19.25451,10.387485,53.20215,Standard cost 01-2021
295932,27402814,2021-02-25 17:39:00,2666995,7398103,5265,120,6,19.25451,10.387485,53.20215,Standard cost 01-2021
295932,27403753,2021-02-25 17:35:00,2476335,6805353,5238,160,1,13.70658,9.4929418565255,4.213638,Standard cost 01-2021
295932,27403760,2021-02-25 17:35:00,2474381,6799676,5237,160,1,13.70679,9.4931315255,4.213658,Standard cost 01-2021
295932,27403338,2021-02-25 17:35:00,2476335,6805353,5238,160,1,13.70658,9.4929418565255,4.213638,Standard cost 01-2021
295932,27403764,2021-02-25 17:35:00,2474381,6799676,5237,160,1,13.70679,9.4931315255,4.213658,Standard cost 01-2021
295932,27403303,2021-02-25 17:35:00,2474381,6799676,5237,160,2,13.70679,9.4931315255,8.427317,Standard cost 01-2021
295932,27403497,2021-02-25 17:35:00,2474381,6799676,5237,160,1,13.70679,9.4931315255,4.213658,Standard cost 01-2021
295932,27403337,2021-02-25 17:35:00,2474381,6799676,5237,160,1,13.70679,9.4931315255,4.213658,Standard cost 01-2021
295932,27402788,2021-02-25 17:32:00,2618856,7245639,5264,120,27,16.12392,9.1169125,189.189203,Standard cost 01-2021
295932,27402677,2021-02-25 17:05:00,2501239,6908939,5248,85,10,8.71554,6.6796825,20.358575,Standard cost 01-2021
295932,27402676,2021-02-25 17:05:00,2475649,6804552,5241,65,1,23.3034,15.721925,7.581475,Standard cost 01-2021
295932,27404216,2021-02-25 16:55:00,2475470,6803666,5244,160,1,27.98462,15.7726,12.21202,Standard cost 01-2021
295932,27403808,2021-02-25 16:55:00,2475470,6803666,5244,160,1,27.98462,15.7726,12.21202,Standard cost 01-2021
295932,27403799,2021-02-25 16:55:00,2475470,6803666,5244,160,1,27.98462,15.7726,12.21202,Standard cost 01-2021
295932,27403993,2021-02-25 16:55:00,2475470,6803666,5244,160,1,27.98462,15.7726,12.21202,Standard cost 01-2021
295932,27403803,2021-02-25 16:55:00,2475470,6803666,5244,160,1,27.98462,15.7726,12.21202,Standard cost 01-2021
295932,27404219,2021-02-25 16:55:00,2475470,6803666,5244,160,1,27.98462,15.7726,12.21202,Standard cost 01-2021
295932,27403810,2021-02-25 16:55:00,2475470,6803666,5244,160,1,27.98462,15.7726,12.21202,Standard cost 01-2021
295932,27403836,2021-02-25 16:54:00,2469486,6782229,5243,160,3,27.98462,15.7726,36.63606,Standard cost 01-2021
295932,27403845,2021-02-25 16:54:00,2469486,6782229,5243,160,2,27.98462,15.7726,24.42404,Standard cost 01-2021
295932,27403841,2021-02-25 16:54:00,2469486,6782229,5243,160,2,27.98462,15.7726,24.42404,Standard cost 01-2021
295932,27403142,2021-02-25 16:27:00,2475649,6804563,5241,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27403156,2021-02-25 16:27:00,2475649,6804563,5241,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27403151,2021-02-25 16:27:00,2475663,6804636,5242,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27403040,2021-02-25 16:27:00,2475649,6804563,5241,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27403043,2021-02-25 16:27:00,2475649,6804563,5241,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27403154,2021-02-25 16:27:00,2475663,6804636,5242,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27403148,2021-02-25 16:27:00,2475663,6804636,5242,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27403089,2021-02-25 16:27:00,2475663,6804636,5242,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27403143,2021-02-25 16:27:00,2475649,6804563,5241,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27402512,2021-02-25 16:23:00,2501194,7355049,5245,90,1,8.33955,5.8802875,2.459263,Standard cost 01-2021
295932,27409644,2021-02-25 16:14:00,2568604,7096102,5260,100,1,9.67185,5.7142341255,3.957616,Standard cost 01-2021
295932,27402456,2021-02-25 16:13:00,2475364,6802703,5206,120,8,12.89368,9.2272842740997,29.331166,Standard cost 01-2021
295932,27402451,2021-02-25 16:12:00,2475295,6802222,5205,120,3,11.84909,8.1826860740997,10.999212,Standard cost 01-2021
295932,27402431,2021-02-25 16:07:00,2475382,6802811,5239,105,4,4.6703,2.73136,7.75576,Standard cost 01-2021
295932,27402432,2021-02-25 16:07:00,2475379,6802795,5240,105,4,4.6703,2.73136,7.75576,Standard cost 01-2021
295932,27409641,2021-02-25 15:59:00,2568606,7096119,5261,100,1,8.17803,4.2114808745,3.966549,Standard cost 01-2021
295932,27402960,2021-02-25 15:46:00,2475649,6804563,5241,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27403175,2021-02-25 15:46:00,2475649,6804563,5241,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27403267,2021-02-25 15:46:00,2475649,6804563,5241,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27403039,2021-02-25 15:46:00,2475649,6804563,5241,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27403174,2021-02-25 15:46:00,2475649,6804563,5241,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27403173,2021-02-25 15:46:00,2475649,6804563,5241,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27403266,2021-02-25 15:46:00,2475649,6804563,5241,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27402426,2021-02-25 15:38:00,2475649,6804561,5241,150,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27402219,2021-02-25 15:35:00,2501194,7355049,5245,90,4,8.33955,5.8802875,9.83705,Standard cost 01-2021
295932,27402252,2021-02-25 15:31:00,2475364,6802707,5206,150,1,13.02773,9.2272842740997,3.800446,Standard cost 01-2021
295932,27402073,2021-02-25 15:19:00,2475379,6802795,5240,105,4,4.6703,2.73136,7.75576,Standard cost 01-2021
295932,27402065,2021-02-25 15:19:00,2475382,6802811,5239,105,4,4.6703,2.73136,7.75576,Standard cost 01-2021
295932,27402040,2021-02-25 15:18:00,2501194,7355049,5245,90,3,8.33955,5.8802875,7.377788,Standard cost 01-2021
295932,27401916,2021-02-25 15:03:00,2475649,6804552,5241,65,1,23.3034,15.721925,7.581475,Standard cost 01-2021
295932,27401887,2021-02-25 15:00:00,2473997,6798859,5225,105,2,16.61091,11.5212175,10.179385,Standard cost 01-2021
295932,27401892,2021-02-25 15:00:00,2474349,6799547,5226,105,2,16.61091,11.5212175,10.179385,Standard cost 01-2021
295932,27401881,2021-02-25 14:58:00,2501194,7355049,5245,90,4,8.33955,5.8802875,9.83705,Standard cost 01-2021
295932,27409562,2021-02-25 14:35:00,2475364,6802707,5206,150,1,13.02773,9.2272842740997,3.800446,Standard cost 01-2021
295932,27401379,2021-02-25 14:13:00,2475510,6803890,5229,65,9,13.60849,9.31231,38.66562,Standard cost 01-2021
295932,27401382,2021-02-25 14:13:00,2475521,6803932,5230,65,9,13.60849,9.31231,38.66562,Standard cost 01-2021
295932,27401232,2021-02-25 14:01:00,2475663,6804625,5242,65,2,23.3034,15.721925,15.16295,Standard cost 01-2021
295932,27401203,2021-02-25 13:59:00,2469617,6783323,5234,65,1,21.56292,15.34041,6.22251,Standard cost 01-2021
295932,27401198,2021-02-25 13:58:00,2475474,6803679,5233,65,1,21.56292,15.34041,6.22251,Standard cost 01-2021
295932,27401175,2021-02-25 13:57:00,2474381,6799668,5237,105,7,12.20762,9.4931315255,19.001419,Standard cost 01-2021
295932,27401188,2021-02-25 13:57:00,2476335,6805345,5238,105,10,12.20741,9.4929418565255,27.144681,Standard cost 01-2021
295932,27401186,2021-02-25 13:57:00,2475364,6802699,5206,105,8,11.94179,9.2272842740997,21.716046,Standard cost 01-2021
295932,27401210,2021-02-25 13:57:00,2475521,6803937,5230,120,1,15.35087,9.31231,6.03856,Standard cost 01-2021
295932,27401176,2021-02-25 13:57:00,2475295,6802218,5205,105,6,10.8972,8.1826860740997,16.287084,Standard cost 01-2021
295932,27401209,2021-02-25 13:57:00,2475521,6803937,5230,120,1,15.35087,9.31231,6.03856,Standard cost 01-2021
295932,27401180,2021-02-25 13:55:00,2475521,6803937,5230,120,1,15.35087,9.31231,6.03856,Standard cost 01-2021
295932,27401179,2021-02-25 13:55:00,2475521,6803937,5230,120,3,15.35087,9.31231,18.11568,Standard cost 01-2021
295932,27401181,2021-02-25 13:55:00,2475521,6803937,5230,120,1,15.35087,9.31231,6.03856,Standard cost 01-2021
295932,27401148,2021-02-25 13:55:00,2475364,6802699,5206,105,12,11.94179,9.2272842740997,32.574069,Standard cost 01-2021
295932,27401142,2021-02-25 13:54:00,2475295,6802218,5205,105,12,10.8972,8.1826860740997,32.574167,Standard cost 01-2021
295932,27401153,2021-02-25 13:54:00,2475510,6803895,5229,120,2,15.35087,9.31231,12.07712,Standard cost 01-2021
295932,27401133,2021-02-25 13:49:00,2475510,6803895,5229,120,1,15.35087,9.31231,6.03856,Standard cost 01-2021
295932,27401136,2021-02-25 13:49:00,2475510,6803895,5229,120,1,15.35087,9.31231,6.03856,Standard cost 01-2021
295932,27401134,2021-02-25 13:49:00,2475510,6803895,5229,120,5,15.35087,9.31231,30.1928,Standard cost 01-2021
295932,27401135,2021-02-25 13:49:00,2475510,6803895,5229,120,1,15.35087,9.31231,6.03856,Standard cost 01-2021
295932,27401132,2021-02-25 13:49:00,2475510,6803895,5229,120,1,15.35087,9.31231,6.03856,Standard cost 01-2021
295932,27400987,2021-02-25 13:38:00,2585262,7131825,5259,105,4,14.32058,11.4847775,11.34321,Standard cost 01-2021
295932,27400981,2021-02-25 13:37:00,2585240,7131674,5258,105,5,14.32058,11.4847775,14.179013,Standard cost 01-2021
295932,27400901,2021-02-25 13:29:00,2585262,7131825,5259,105,8,14.32058,11.4847775,22.68642,Standard cost 01-2021
295932,27400900,2021-02-25 13:28:00,2585240,7131674,5258,105,9,14.32058,11.4847775,25.522223,Standard cost 01-2021
295932,27400875,2021-02-25 13:27:00,2475637,6804416,5227,160,2,14.39012,5.3785425,18.023155,Standard cost 01-2021
295932,27400685,2021-02-25 13:02:00,2475089,6801005,5142,73,1,4.1048,3.3545756991503,0.750224,Standard cost 01-2021
295932,27400684,2021-02-25 13:02:00,2475089,6801005,5142,73,2,4.1048,3.3545756991503,1.500449,Standard cost 01-2021
295932,27400656,2021-02-25 12:57:00,2473997,6798868,5225,160,2,18.71626,11.5212175,14.390085,Standard cost 01-2021
295932,27400653,2021-02-25 12:57:00,2473997,6798868,5225,160,1,18.71626,11.5212175,7.195043,Standard cost 01-2021
295932,27400663,2021-02-25 12:57:00,2585262,7131825,5259,105,1,14.32058,11.4847775,2.835803,Standard cost 01-2021
295932,27400598,2021-02-25 12:44:00,2469617,6783323,5234,65,3,21.56292,15.34041,18.66753,Standard cost 01-2021
295932,27407974,2021-02-25 12:29:00,2469617,6783328,5234,120,1,27.28889,15.34041,11.94848,Standard cost 01-2021
295932,27400303,2021-02-25 12:07:00,2585262,7131825,5259,105,3,14.32058,11.4847775,8.507408,Standard cost 01-2021
295932,27400301,2021-02-25 12:06:00,2585240,7131674,5258,105,4,14.32058,11.4847775,11.34321,Standard cost 01-2021
295932,27400281,2021-02-25 12:03:00,2585262,7131825,5259,105,4,14.32058,11.4847775,11.34321,Standard cost 01-2021
295932,27400280,2021-02-25 12:03:00,2585262,7131825,5259,105,4,14.32058,11.4847775,11.34321,Standard cost 01-2021
295932,27400275,2021-02-25 12:03:00,2585240,7131674,5258,105,4,14.32058,11.4847775,11.34321,Standard cost 01-2021
295932,27400276,2021-02-25 12:03:00,2585240,7131674,5258,105,4,14.32058,11.4847775,11.34321,Standard cost 01-2021
295932,27400256,2021-02-25 12:01:00,2475649,6804552,5241,65,1,23.3034,15.721925,7.581475,Standard cost 01-2021
295932,27400247,2021-02-25 11:59:00,2585262,7131825,5259,105,2,14.32058,11.4847775,5.671605,Standard cost 01-2021
295932,27400244,2021-02-25 11:59:00,2585240,7131674,5258,105,2,14.32058,11.4847775,5.671605,Standard cost 01-2021
295932,27400148,2021-02-25 11:47:00,2476335,6805345,5238,105,7,12.20741,9.4929418565255,19.001277,Standard cost 01-2021
295932,27400145,2021-02-25 11:47:00,2474381,6799668,5237,105,10,12.20762,9.4931315255,27.144885,Standard cost 01-2021
295932,27400110,2021-02-25 11:42:00,2473997,6798868,5225,160,1,18.71626,11.5212175,7.195043,Standard cost 01-2021
295932,27400004,2021-02-25 11:23:00,2473997,6798863,5225,120,2,18.43096,11.5212175,13.819485,Standard cost 01-2021
295932,27402759,2021-02-25 11:17:00,2475663,6804636,5242,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27402765,2021-02-25 11:17:00,2475663,6804636,5242,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27402764,2021-02-25 11:17:00,2475663,6804636,5242,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27402961,2021-02-25 11:17:00,2475663,6804636,5242,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27403021,2021-02-25 11:17:00,2475663,6804636,5242,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27402756,2021-02-25 11:16:00,2475649,6804563,5241,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27402770,2021-02-25 11:16:00,2475649,6804563,5241,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27402673,2021-02-25 11:16:00,2475649,6804563,5241,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27402659,2021-02-25 11:16:00,2475649,6804563,5241,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27402692,2021-02-25 11:16:00,2475649,6804563,5241,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27402711,2021-02-25 11:16:00,2475649,6804563,5241,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27402757,2021-02-25 11:16:00,2475649,6804563,5241,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27402769,2021-02-25 11:16:00,2475649,6804563,5241,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
